Date,Politician,Last Name,Chamber,Symbol,Name,Trans Total<sup>*</sup>,Trans,Notes
09/11/2021,Rohit,Khanna,US Congressman,MCK,Mckesson Corp,8000,Sell,"By Spouse.Traded $1,001 To $15,000 ."
09/11/2021,Rohit,Khanna,US Congressman,WDC,Western Digita,8000,Sell,"By Spouse.Traded $1,001 To $15,000 ."
09/11/2021,Rohit,Khanna,US Congressman,IQV,Iqvia Holdings,8000,Sell,"By Spouse.Traded $1,001 To $15,000 ."
09/11/2021,Rohit,Khanna,US Congressman,RMD,Resmed Inc,8000,Sell,"By Spouse.Traded $1,001 To $15,000 ."
09/11/2021,Rohit,Khanna,US Congressman,IPG,Interpublic Gr,8000,Sell,"By Spouse.Traded $1,001 To $15,000 ."
09/11/2021,Rohit,Khanna,US Congressman,ILMN,Illumina Inc,8000,Sell,"By Spouse.Traded $1,001 To $15,000 ."
09/11/2021,Rohit,Khanna,US Congressman,SBAC,SBA Communicat,8000,Sell,"By Spouse.Traded $1,001 To $15,000 ."
09/11/2021,Rohit,Khanna,US Congressman,EA,Electronic Art,8000,Sell,"By Spouse.Traded $1,001 To $15,000 ."
09/11/2021,Rohit,Khanna,US Congressman,ROST,Ross Stores In,8000,Sell,"By Spouse.Traded $1,001 To $15,000 ."
10/11/2021,Joshua,Gottheimer,US Congressman,AZO,Autozone,32500,Buy,"Traded $15,001 to $50,000 "
10/11/2021,Lois,Frankel,US Congressman,AXP,American Expre,8000,Buy,"Traded $1,001 to $15,000 "
10/11/2021,Marie,Newman,US Congressman,RIVN,Rivian Automot,32500,Buy,"By Spouse.Traded $15,001 To $50,000 ."
10/11/2021,Alan,Lowenthal,US Congressman,SCI,Service Corp I,8000,Sell,"By Spouse.Traded $1,001 To $15,000 "
10/11/2021,Carol,Miller,US Congressman,BMY,Bristol-Myers ,32500,Sell,"By Spouse. Traded $15,001 to $50,000"
10/11/2021,Lois,Frankel,US Congressman,ETN,Eaton Corp,8000,Sell,"Traded $1,001 to $15,000 "
10/11/2021,Richard,Blumenthal,US Senator,HOOD,Robinhood Mark,750000,Sell,"Traded $500,001 to $1,000,000 "
10/11/2021,Rohit,Khanna,US Congressman,FRCB,First Republic,8000,Sell,"By Spouse. Traded $1,001 To $15,000 ."
10/11/2021,Thomas,Suozzi,US Congressman,BK,Bank of New Yo,75000,Sell,"Traded $50,001 to $100,000 "
10/11/2021,Thomas,Suozzi,US Congressman,CVS,CVS Corp,8000,Sell,"Traded $15,001 to $50,000 "
11/11/2021,Marie,Newman,US Congressman,DIS,Walt Disney Co,32500,Buy,"By Spouse. Traded $15,001 To $50,000 "
11/11/2021,Virginia,Foxx,US Congressman,AM,Antero Midstre,8000,Buy,"Traded $1,001 to $15,000 "
11/11/2021,Virginia,Foxx,US Congressman,AM,Antero Midstre,8000,Buy,"Traded $1,001 to $15,000 "
11/11/2021,Alan,Lowenthal,US Congressman,SCI,Service Corp I,8000,Sell,"Traded $1,001 to $15,000 "
11/11/2021,Cynthia,Axne,US Congressman,MKL,Markel Corp,24002,Sell,"By Congressman & Spouse. Traded $3,001 to $45,000 ."
11/11/2021,Diana,Harshbarger,US Congressman,EA,Electronic Art,8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
11/11/2021,Lois,Frankel,US Congressman,ETN,Eaton Corp,8000,Sell,"Traded $1,001 to $15,000 "
11/11/2021,Robert,Gibbs,US Congressman,NEO,Neogenomics In,8000,Sell,"Traded $1,001 to $15,000 "
11/11/2021,Rohit,Khanna,US Congressman,KKR,KKR & Company ,8000,Sell,"By Spouse. Traded $1,001 To $15,000 ."
12/11/2021,Daniel,Crenshew,US Congressman,TSLA,Tesla Inc,8000,Buy,"Traded $1,001 to $15,000 "
12/11/2021,Diana,Harshbarger,US Congressman,RTX,Rtx Corp,8000,Buy,"Traded $1,001 to $15,000 ."
12/11/2021,Diana,Harshbarger,US Congressman,OSK,Oshkosh Truck ,8000,Buy,"Traded $1,001 to $15,000 ."
12/11/2021,James,Banks,US Congressman,PTON,Peloton Intera,40501,Buy,"Traded $16,002 To $65,000 ."
12/11/2021,Kathy,Manning,US Congressman,PYPL,Paypal Holding,32500,Buy,"Traded $15,001 to $50,000 ."
12/11/2021,Kevin,Hern,US Congressman,MMP,Magellan Midst,8000,Buy,"Traded $1,001 to $15,000 ."
12/11/2021,Rohit,Khanna,US Congressman,MRK,Merck & Compan,8000,Buy,"By Spouse.Traded $1,001 To $15,000 ."
12/11/2021,Rohit,Khanna,US Congressman,PYPL,Paypal Holding,32500,Buy,"By Spouse. Traded $15,001 To $50,000 ."
12/11/2021,Thomas,Tuberville,US Senator,ADBE,Adobe Systems ,8000,Buy,"Purchase Of Put Options With Strike Price $400 And Expiry 21-Jan-22. Traded $1,001 To $15,000 "
12/11/2021,John,Hickenlooper,US Senator,LSXMK,Liberty Media ,175000,Exercise,"By Spouse. Traded $100,001 To $250,000 ."
12/11/2021,Daniel,Crenshew,US Congressman,TSLA,Tesla Inc,8000,Sell,"Traded $1,001 to $15,000 "
12/11/2021,Diana,Harshbarger,US Congressman,VRTX,Vertex Pharmac,8000,Sell,"Traded $1,001 to $15,000 ."
12/11/2021,John,Hickenlooper,US Senator,LSXMK,Liberty Media ,375000,Sell,"By Spouse. Traded $250,001 To $500,000 ."
12/11/2021,Joshua,Gottheimer,US Congressman,PYPL,Paypal Holding,8000,Sell,"Traded $1,001 to $15,000 "
12/11/2021,Joshua,Gottheimer,US Congressman,MKTX,Marketaxess Ho,8000,Sell,"Traded $1,001 to $15,000 "
12/11/2021,Kathy,Manning,US Congressman,NVDA,Nvidia Corp,32500,Sell,"Traded $15,001 to $50,000 ."
12/11/2021,Rohit,Khanna,US Congressman,NVDA,Nvidia Corp,32500,Sell,"By Spouse. Traded $15,001 To $50,000 ."
15/11/2021,James,Langevin,US Congressman,GNRC,Generac Holdin,32500,Buy,"Traded $15,001 to $50,000 "
15/11/2021,James,Banks,US Congressman,PTON,Peloton Intera,8000,Buy,"Traded $1,001 to $15,000 ."
15/11/2021,Joshua,Gottheimer,US Congressman,MSFT,Microsoft Corp,15000000,Buy,"Purchase Of Call Options With Strike Price $150 And Expiry 18-Mar-22. Traded $5,000,001 To $25,000,000 "
15/11/2021,Joshua,Gottheimer,US Congressman,MSFT,Microsoft Corp,750000,Buy,"Purchase Of Call Options With Strike Price $160 And Expiry 21-Jan-22. Traded $500,001 To $1,000,000 "
15/11/2021,Joshua,Gottheimer,US Congressman,MSFT,Microsoft Corp,3000000,Buy,"Purchase Of Call Options With Strike Price $145 And Expiry 18-Mar-22. Traded $1,000,001 To $5,000,000 "
15/11/2021,Kathy,Manning,US Congressman,SNAP,Snap Inc,8000,Buy,"Traded $1,001 to $15,000 ."
15/11/2021,Kevin,Hern,US Congressman,TXN,Texas Instrume,8000,Buy,"Traded $1,001 to $15,000 "
15/11/2021,Kevin,Hern,US Congressman,OKE,Oneok Inc,8000,Buy,"Traded $1,001 to $15,000 "
15/11/2021,Marjorie,Greene,US Congressman,DIS,Walt Disney Co,8000,Buy,"Traded $1,001 to $15,000 "
15/11/2021,Marjorie,Greene,US Congressman,PYPL,Paypal Holding,8000,Buy,"Traded $1,001 to $15,000 "
15/11/2021,Marjorie,Greene,US Congressman,LMT,Lockheed Marti,8000,Buy,"Traded $1,001 to $15,000 "
15/11/2021,Patrick,Fallon,US Congressman,PYPL,Paypal Holding,350001,Buy,"Traded $200,002 To $500,000 "
15/11/2021,Richard,Burr,US Senator,EPD,Enterprise Pro,8000,Buy,"Traded $1,001 to $15,000 "
15/11/2021,Robert,Gibbs,US Congressman,QS,Quantumscape C,8000,Buy,"Traded $1,001 to $15,000 "
15/11/2021,Rohit,Khanna,US Congressman,DIS,Walt Disney Co,8000,Buy,"By Spouse. Traded $1,001 To $15,000 ."
15/11/2021,Rohit,Khanna,US Congressman,MDLZ,Mondelez Intl ,8000,Buy,"By Spouse. Traded $1,001 To $15,000 ."
15/11/2021,Rohit,Khanna,US Congressman,CHTR,Charter Commun,8000,Buy,"By Spouse. Traded $1,001 to $15,000 ."
15/11/2021,Rohit,Khanna,US Congressman,VZ,Verizon Commun,8000,Buy,"By Spouse. Traded $1,001 To $15,000 ."
15/11/2021,Rohit,Khanna,US Congressman,HUM,Humana Inc,8000,Buy,"By Spouse. Traded $1,001 To $15,000 ."
15/11/2021,Rohit,Khanna,US Congressman,V,Visa Inc,8000,Buy,"By Spouse. Traded $1,001 to $15,000 ."
15/11/2021,Rohit,Khanna,US Congressman,META,Meta Platforms,8000,Buy,"By Spouse. Traded $1,001 To $15,000 ."
15/11/2021,Rohit,Khanna,US Congressman,KKR,KKR & Company ,8000,Buy,"By Spouse. Traded $1,001 To $15,000 ."
15/11/2021,Rohit,Khanna,US Congressman,ZNGA,Zynga Inc Cl A,8000,Buy,"By Spouse. Traded $1,001 To $15,000 ."
15/11/2021,Rohit,Khanna,US Congressman,FIS,Fidelity Natio,8000,Buy,"By Spouse. Traded $1,001 To $15,000 ."
15/11/2021,Rohit,Khanna,US Congressman,VFC,V.F. Corp,8000,Buy,"By Spouse. Traded $1,001 to $15,000 ."
15/11/2021,Rohit,Khanna,US Congressman,MRK,Merck & Compan,32500,Buy,"By Spouse. Traded $15,001 To $50,000 ."
15/11/2021,Rohit,Khanna,US Congressman,GLW,Corning Inc,32500,Buy,"By Spouse. Traded $15,001 To $50,000 ."
15/11/2021,Rohit,Khanna,US Congressman,SNAP,Snap Inc,8000,Buy,"By Spouse. Traded $1,001 to $15,000 ."
15/11/2021,Virginia,Foxx,US Congressman,PAA,Plains All Ame,8000,Buy,"Traded $1,001 to $15,000 "
15/11/2021,David,Rouzer,US Congressman,MAIN,Main Street Ca,32500,Sell,"Traded $15,001 to $50,000 "
15/11/2021,Joshua,Gottheimer,US Congressman,MSFT,Microsoft Corp,3000000,Sell,"Sale Of Call Options With Strike Price $145 And Expiry 16-Sep-22. Traded $1,000,001 To $5,000,000 "
15/11/2021,Joshua,Gottheimer,US Congressman,MSFT,Microsoft Corp,15000000,Sell,"Sale Of Call Options With Strike Price $150 And Expiry 16-Sep-22. Traded $5,000,001 To $25,000,000 "
15/11/2021,Joshua,Gottheimer,US Congressman,MSFT,Microsoft Corp,750000,Sell,"Sale Of Call Options With Strike Price $160 And Expiry 16-Sep-22. Traded $500,001 To $1,000,000 "
15/11/2021,Kathy,Manning,US Congressman,INTU,Intuit Inc,8000,Sell,"Traded $1,001 to $15,000 ."
15/11/2021,Kimberly,Schrier,US Congressman,AAPL,Apple Inc,375000,Sell,"Traded $250,001 to $500,000 ."
15/11/2021,Robert,Gibbs,US Congressman,MRVL,Marvell Techno,32500,Sell,"Traded $15,001 to $50,000 "
15/11/2021,Rohit,Khanna,US Congressman,INTU,Intuit Inc,8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
16/11/2021,Lloyd,Doggett,US Congressman,PG,Procter & Gamb,8000,Buy,"Traded $1,001 to $15,000 ."
16/11/2021,Rohit,Khanna,US Congressman,SSNC,SS&C Technolog,8000,Buy,"By Spouse. Traded $1,001 to $15,000 ."
16/11/2021,Rohit,Khanna,US Congressman,BDX,Becton Dickins,8000,Buy,"By Spouse. Traded $1,001 To $15,000 ."
16/11/2021,Thomas,Carper,US Senator,GLPI,Gaming & Leisu,8000,Buy,"By Spouse. Traded $1,001 to $15,000 "
16/11/2021,Daniel,Crenshew,US Congressman,TSLA,Tesla Inc,8000,Sell,"Traded $1,001 to $15,000 "
16/11/2021,Joshua,Gottheimer,US Congressman,CMP,Compass Minera,8000,Sell,"Traded $1,001 to $15,000 "
16/11/2021,Kevin,Hern,US Congressman,FBND,Fidelity Total,75000,Sell,"Traded $50,001 to $100,000 "
16/11/2021,Peter,Sessions,US Congressman,XLE,S&P 500 Energy,1743,Sell,Price not reported.
16/11/2021,Peter,Sessions,US Congressman,COST,Costco Wholesa,13168,Sell,Price not reported.
16/11/2021,Rohit,Khanna,US Congressman,GILD,Gilead Science,8000,Sell,"By Spouse. Traded $1,001 To $15,000 "
16/11/2021,Rohit,Khanna,US Congressman,FRCB,First Republic,8000,Sell,"By Spouse. Traded $1,001 To $15,000 ."
16/11/2021,Thomas,Carper,US Senator,CONE,Cyrusone Inc,8000,Sell,"By Spouse. Traded $1,001 to $15,000 "
16/11/2021,Thomas,Suozzi,US Congressman,NEE,Nextera Energy,8000,Sell,"Traded $1,001 to $15,000 ."
17/11/2021,John,Boozman,US Senator,GEM,GS Activebeta ,8000,Buy,"Traded $1,001 to $15,000 ."
17/11/2021,Lois,Frankel,US Congressman,MAR,Marriot Int Cl,8000,Buy,"Traded $1,001 to $15,000 "
17/11/2021,Lois,Frankel,US Congressman,DD,Dupont Denemou,8000,Buy,"Traded $1,001 to $15,000 ."
17/11/2021,Lois,Frankel,US Congressman,AXP,American Expre,8000,Buy,"Traded $1,001 to $15,000 "
17/11/2021,Mark,Green,US Congressman,NGL,Ngl Energy Par,32500,Buy,"Traded $15,001 to $50,000 "
17/11/2021,Rohit,Khanna,US Congressman,HBI,Hanesbrands In,8000,Buy,"By Spouse.Traded $1,001 To $15,000 ."
17/11/2021,Rohit,Khanna,US Congressman,MRK,Merck & Compan,32500,Buy,"By Spouse. Traded $15,001 To $50,000 ."
17/11/2021,Trey,Hollingsworth,US Congressman,EPD,Enterprise Pro,175000,Buy,"Traded $100,001 to $250,000 "
17/11/2021,John,Boozman,US Senator,IVE,S&P 500 Value ,8000,Sell,"Traded $1,001 to $15,000 "
17/11/2021,John,Boozman,US Senator,SPLG,SPDR Portfolio,8000,Sell,"Traded $1,001 to $15,000 "
17/11/2021,Lois,Frankel,US Congressman,TMO,Thermo Fisher ,8000,Sell,"Traded $1,001 to $15,000 ."
17/11/2021,Lois,Frankel,US Congressman,ACN,Accenture Plc,8000,Sell,"Traded $1,001 to $15,000 "
17/11/2021,Rohit,Khanna,US Congressman,GILD,Gilead Science,8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
17/11/2021,Thomas,Tuberville,US Senator,PYPL,Paypal Holding,24002,Sell,"Sale Of Call Options With Strike Price $185 And Expiry 20-Jan-23. Traded $3,003 To $45,000 "
18/11/2021,Lois,Frankel,US Congressman,DD,Dupont Denemou,8000,Buy,"Traded $1,001 to $15,000 ."
18/11/2021,Marie,Newman,US Congressman,COIN,Coinbase Globa,32500,Buy,"By Spouse. Traded $15,001 To $50,000 "
18/11/2021,Rohit,Khanna,US Congressman,BDX,Becton Dickins,8000,Buy,"By Spouse. Traded $1,001 To $15,000 ."
18/11/2021,Steve,Cohen,US Congressman,FPEI,FT Institution,75000,Buy,"Traded $50,001 to $100,000 "
18/11/2021,Kathy,Manning,US Congressman,NVDA,Nvidia Corp,8000,Sell,"Traded $1,001 to $15,000 ."
18/11/2021,Lois,Frankel,US Congressman,NDAQ,Nasdaq Inc,16001,Sell,"Traded $2,002 To $30,000 "
18/11/2021,Peter,Welch,US Congressman,USB,U.S. Bancorp,32500,Sell,"Traded $15,001 to $50,000 ."
18/11/2021,Peter,Welch,US Congressman,MITK,Mitek Systems ,8000,Sell,"Traded $1,001 to $15,000 "
18/11/2021,Peter,Welch,US Congressman,GE,General Electr,8000,Sell,"Traded $1,001 to $15,000 "
18/11/2021,Peter,Welch,US Congressman,CSCO,Cisco Systems ,32500,Sell,"Traded $15,001 to $50,000 "
18/11/2021,Peter,Welch,US Congressman,CHD,Church & Dwigh,32500,Sell,"Traded $15,001 to $50,000 ."
18/11/2021,Peter,Welch,US Congressman,CERN,Cerner Corp,8000,Sell,"Traded $1,001 to $15,000 ."
18/11/2021,Peter,Welch,US Congressman,A,Agilent Techno,8000,Sell,"Traded $1,001 to $15,000 "
18/11/2021,Rohit,Khanna,US Congressman,GILD,Gilead Science,8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
18/11/2021,Rohit,Khanna,US Congressman,NVDA,Nvidia Corp,8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
18/11/2021,Thomas,Suozzi,US Congressman,CG,The Carlyle Gr,75000,Sell,"Traded $50,001 to $100,000 ."
18/11/2021,Thomas,Suozzi,US Congressman,AAPL,Apple Inc,75000,Sell,"Traded $50,001 to $100,000 ."
18/11/2021,Thomas,Suozzi,US Congressman,AMD,Adv Micro Devi,75000,Sell,"Traded $50,001 to $100,000 "
19/11/2021,James,Banks,US Congressman,RBLX,Roblox Corp Cl,8000,Buy,"Traded $1,001 to $15,000 ."
19/11/2021,Joshua,Gottheimer,US Congressman,EFX,Equifax Inc,8000,Buy,"Traded $1,001 to $15,000 "
19/11/2021,Marie,Newman,US Congressman,HIPO,Hippo Holdings,8000,Buy,"By Spouse. Traded $1,001 to $15,000 "
19/11/2021,Patrick,Fallon,US Congressman,TWTR,Twitter Inc,8000,Buy,"Traded $1,001 to $15,000 ."
19/11/2021,Patrick,Fallon,US Congressman,LUV,Southwest Airl,175000,Buy,"Traded $100,001 to $250,000 "
19/11/2021,Patrick,Fallon,US Congressman,PYPL,Paypal Holding,75000,Buy,"Traded $50,001 to $100,000 "
19/11/2021,Rohit,Khanna,US Congressman,BDX,Becton Dickins,8000,Buy,"By Spouse. Traded $1,001 To $15,000 ."
19/11/2021,Trey,Hollingsworth,US Congressman,MMP,Magellan Midst,75000,Buy,"Traded $50,001 to $100,000 ."
19/11/2021,Trey,Hollingsworth,US Congressman,EPD,Enterprise Pro,175000,Buy,"Traded $100,001 to $250,000 "
19/11/2021,Virginia,Foxx,US Congressman,ILPT,Industrial Log,8000,Buy,"Traded $1,001 to $15,000 "
19/11/2021,Virginia,Foxx,US Congressman,EPD,Enterprise Pro,8000,Buy,"Traded $1,001 to $15,000 "
19/11/2021,Charles,Fleischmann,US Congressman,DKNG,Draftkings Inc,8000,Sell,"Traded $1,001 to $15,000 ."
19/11/2021,James,Langevin,US Congressman,GNRC,Generac Holdin,8000,Sell,"Traded $1,001 to $15,000 "
19/11/2021,Kathy,Manning,US Congressman,AMZN,Amazon.com Inc,8000,Sell,"Traded $1,001 to $15,000 ."
19/11/2021,Michael,Burgess,US Congressman,CI,The Cigna Grou,21050,Sell,Price not reported. .
19/11/2021,Patrick,Fallon,US Congressman,VZ,Verizon Commun,8000,Sell,"Traded $1,001 to $15,000 "
19/11/2021,Patrick,Fallon,US Congressman,TWTR,Twitter Inc,8000,Sell,"Traded $1,001 to $15,000 ."
19/11/2021,Rohit,Khanna,US Congressman,FTCHF,Farfetch Limit,24002,Sell,"By Spouse & Dependent Child. Traded $3,003 to $45,000 ."
19/11/2021,Rohit,Khanna,US Congressman,GILD,Gilead Science,8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
21/11/2021,Michael,Burgess,US Congressman,SYK,Stryker Corp,16001,Sell,"By Director & Spouse.  Sale Of Put Options With Strike Price $270 And Expiry 21-January-2022. Traded $2,002 To $30,000, As We Don't Have A Price We Have Stated An Amount Of 1 And Valued At The Midpoint."
22/11/2021,Rohit,Khanna,US Congressman,MA,Mastercard Inc,73002,Buy,"By Spouse & Dependent Child. Traded $31,003 To $115,000 ."
22/11/2021,Thomas,Tuberville,US Senator,AAPL,Apple Inc,8000,Buy,"Purchase Of Put Options With Strike Price $102.50 And Expiry 17-Jun-22. Traded $1,001 To $15,000 ."
22/11/2021,Thomas,Tuberville,US Senator,ECOM,Channeladvisor,8000,Buy,"Purchase Of Call Options With Strike Price $25 And Expiry 17-Jun-22. Traded $1,001 To $15,000 "
22/11/2021,Thomas,Tuberville,US Senator,MSFT,Microsoft Corp,8000,Buy,"Purchase Of Put Options With Strike Price $210 And Expiry 18-Mar-22. Traded $1,001 To $15,000 "
22/11/2021,Rohit,Khanna,US Congressman,URBN,Urban Outfitte,8000,Sell,"By Spouse.Traded $1,001 To $15,000 ."
22/11/2021,Thomas,Tuberville,US Senator,OXY,Occidental Pet,75000,Sell,"Traded $50,001 to $100,000 "
23/11/2021,Aston,Mceachin,US Congressman,D,Dominion Energ,8000,Buy,"Traded $1,001 to $15,000 "
23/11/2021,Cynthia,Axne,US Congressman,V,Visa Inc,16001,Buy,"By Congressman & Spouse. Traded $2,002 To $30,000 "
23/11/2021,Cynthia,Axne,US Congressman,MA,Mastercard Inc,8000,Buy,"By Spouse. Traded $1,001 to $15,000 "
23/11/2021,Rohit,Khanna,US Congressman,TXN,Texas Instrume,16001,Buy,"By Spouse. Traded $2,002 to $30,000 ."
23/11/2021,Rohit,Khanna,US Congressman,BDX,Becton Dickins,8000,Buy,"By Spouse. Traded $1,001 To $15,000 ."
23/11/2021,Virginia,Foxx,US Congressman,PM,Philip Morris ,8000,Buy,"Traded $1,001 to $15,000 "
23/11/2021,James,Langevin,US Congressman,ZG,Zillow Grp Inc,8000,Sell,"Sale Of Call Options With Strike Price $57 And Expiry 31-December-2020. Traded $1,001 To $15,000, As We Don't Have A Price We Have Stated An Amount Of 1 And Valued At The Midpoint."
23/11/2021,Michael,Burgess,US Congressman,SYK,Stryker Corp,8000,Sell,"Sale Of Call Options With Strike Price $270 And Expiry 22-January-2022. Traded $1,001 To $15,000, As We Don't Have A Price We Have Stated An Amount Of 1 And Valued At The Midpoint."
24/11/2021,Aston,Mceachin,US Congressman,NXPI,Nxp Semiconduc,8000,Buy,"Traded $1,001 to $15,000 "
24/11/2021,Aston,Mceachin,US Congressman,TXN,Texas Instrume,8000,Buy,"Traded $1,001 to $15,000 "
24/11/2021,Aston,Mceachin,US Congressman,ON,On Semiconduct,8000,Buy,"Traded $1,001 to $15,000 "
24/11/2021,Austin,Scott,US Congressman,KPLT,Katapult Hldgs,8000,Buy,"Traded $1,001 to $15,000 ."
24/11/2021,Kathy,Manning,US Congressman,SNAP,Snap Inc,8000,Buy,"Traded $1,001 to $15,000 ."
24/11/2021,Marie,Newman,US Congressman,CRM,Salesforce Inc,32500,Buy,"By Spouse. Traded $15,001 To $50,000 "
24/11/2021,Ra̼l,Grijalva,US Congressman,CBOE,CBOE Global Ma,8000,Buy,"By Spouse.Traded $1,001 To $15,000 "
24/11/2021,Robert,Gibbs,US Congressman,STM,Stmicroelectro,8000,Buy,"As ADR/ADS but shown as Ord equivalent. Traded $1,001 to $15,000 ."
24/11/2021,Rohit,Khanna,US Congressman,BDX,Becton Dickins,8000,Buy,"By Spouse. Traded $1,001 To $15,000 ."
24/11/2021,Rohit,Khanna,US Congressman,SNAP,Snap Inc,8000,Buy,"By Spouse. Traded $1,001 to $15,000 ."
24/11/2021,Thomas,Suozzi,US Congressman,MS,Morgan Stanley,175000,Buy,"Traded $100,001 to $250,000 "
24/11/2021,Thomas,Suozzi,US Congressman,MSFT,Microsoft Corp,75000,Buy,"Traded $50,001 to $100,000 ."
24/11/2021,Diana,Harshbarger,US Congressman,ATVI,Activision Bli,32002,Sell,"By Director & Spouse. Traded $4,004 To $60,000 ."
24/11/2021,James,Langevin,US Congressman,META,Meta Platforms,8000,Sell,"Sale Of Call Options With Strike Price $357 And Expiry 3-December-2021. Traded $1,001 To $15,000, As We Don't Have A Price We Have Stated An Amount Of 1 And Valued At The Midpoint."
24/11/2021,Robert,Gibbs,US Congressman,STM,Stmicroelectro,75000,Sell,"Traded $15,001 to $50,000 ."
24/11/2021,Robert,Gibbs,US Congressman,QS,Quantumscape C,8000,Sell,"Traded $1,001 to $15,000 "
24/11/2021,Roy,Blunt,US Senator,PM,Philip Morris ,32500,Sell,"By Spouse. Traded $15,001 To $50,000 "
26/11/2021,David,Kustoff,US Congressman,ROKU,Roku Inc,8000,Buy,"Traded $1,001 to $15,000 "
26/11/2021,David,Kustoff,US Congressman,AMD,Adv Micro Devi,8000,Buy,"Traded $1,001 to $15,000 "
26/11/2021,Donald,Beyer,US Congressman,TJX,TJX Companies,1040,Buy,Price not reported
26/11/2021,Edwin,Perlmutter,US Congressman,F,Ford Motor Com,8000,Buy,"Traded $1,001 to $15,000 "
26/11/2021,Kevin,Hern,US Congressman,TJX,TJX Companies,32500,Buy,"Traded $15,001 to $50,000 "
26/11/2021,Kevin,Hern,US Congressman,PWR,Quanta Service,75000,Buy,"Traded $50,001 to $100,000 "
26/11/2021,Kevin,Hern,US Congressman,PH,Parker-Hannifi,32500,Buy,"Traded $15,001 to $50,000 "
26/11/2021,Kevin,Hern,US Congressman,INTC,Intel Corp,32500,Buy,"Traded $15,001 to $50,000 "
26/11/2021,Kevin,Hern,US Congressman,HLT,Hilton Inc,75000,Buy,"Traded $50,001 to $100,000 "
26/11/2021,Kevin,Hern,US Congressman,FTEC,Fidelity Info ,175000,Buy,"Traded $100,001 to $250,000 "
26/11/2021,Kevin,Hern,US Congressman,FDIS,Fidelity Consu,75000,Buy,"Traded $50,001 to $100,000 "
26/11/2021,Kevin,Hern,US Congressman,DRE,Duke Realty Co,75000,Buy,"Traded $50,001 to $100,000 "
26/11/2021,Kevin,Hern,US Congressman,CXT,Crane Nxt CO,32500,Buy,"Traded $15,001 to $50,000 ."
26/11/2021,Kevin,Hern,US Congressman,BLL,Ball Corp,75000,Buy,"Traded $50,001 to $100,000 "
26/11/2021,Kevin,Hern,US Congressman,ARCB,Arcbest Corp,75000,Buy,"Traded $50,001 to $100,000 ."
26/11/2021,Kevin,Hern,US Congressman,AGCO,Agco Corp,75000,Buy,"Traded $50,001 to $100,000 "
26/11/2021,Kevin,Hern,US Congressman,ACN,Accenture Plc,8000,Buy,"Traded $1,001 to $15,000 "
26/11/2021,Robert,Gibbs,US Congressman,MRK,Merck & Compan,8000,Buy,"Traded $1,001 to $15,000 "
26/11/2021,Robert,Gibbs,US Congressman,T,AT&T Inc,8000,Buy,"Traded $1,001 to $15,000 "
26/11/2021,Robert,Gibbs,US Congressman,ABBV,Abbvie Inc,8000,Buy,"Traded $1,001 to $15,000 "
26/11/2021,Rohit,Khanna,US Congressman,KO,Coca-Cola Comp,8000,Buy,"By Spouse.Traded $1,001 To $15,000 ."
26/11/2021,Thomas,Carper,US Senator,GLPI,Gaming & Leisu,8000,Buy,"By Spouse. Traded $1,001 to $15,000 "
26/11/2021,Thomas,Carper,US Senator,LITE,Lumentum Holdi,8000,Buy,"By Spouse. Traded $1,001 to $15,000 "
26/11/2021,Trey,Hollingsworth,US Congressman,MMP,Magellan Midst,75000,Buy,"Traded $50,001 to $100,000 ."
26/11/2021,Virginia,Foxx,US Congressman,PAA,Plains All Ame,32500,Buy,"Traded $15,001 to $50,000 "
26/11/2021,Virginia,Foxx,US Congressman,BXMT,Blackstone Mor,32500,Buy,"Traded $15,001 to $50,000 "
26/11/2021,Donald,Beyer,US Congressman,TDOC,Teladoc Health,3836,Sell,Price not reported
26/11/2021,Donald,Beyer,US Congressman,SQ,Block Inc,3181,Sell,Price not reported
26/11/2021,Donald,Beyer,US Congressman,NVDA,Nvidia Corp,6301,Sell,Price not reported
26/11/2021,Edwin,Perlmutter,US Congressman,COST,Costco Wholesa,8000,Sell,"Traded $1,001 to $15,000 "
26/11/2021,Kevin,Hern,US Congressman,FSK,FS KKR Capital,175000,Sell,"Traded $100,001 to $250,000 "
26/11/2021,Marie,Newman,US Congressman,AAPL,Apple Inc,32500,Sell,"By Spouse. Traded $15,001 To $50,000 ."
26/11/2021,Peter,Welch,US Congressman,UNP,Union Pacific ,32500,Sell,"Traded $15,001 to $50,000 "
26/11/2021,Peter,Welch,US Congressman,IBM,International ,8000,Sell,"Traded $1,001 to $15,000 "
26/11/2021,Peter,Welch,US Congressman,GE,General Electr,8000,Sell,"Traded $1,001 to $15,000 "
26/11/2021,Thomas,Carper,US Senator,GOLD,Barrick Gold C,8000,Sell,"By Spouse.Traded $1,001 To $15,000 "
26/11/2021,Thomas,Carper,US Senator,CONE,Cyrusone Inc,8000,Sell,"By Spouse. Traded $1,001 to $15,000 "
26/11/2021,Thomas,Carper,US Senator,QS,Quantumscape C,8000,Sell,"By Spouse. Traded $1,001 to $15,000 "
